db_id,uniprot_accession,uniprot_id
DB04786,P41231,P2RY2_HUMAN
DB04817,P23219,PGH1_HUMAN
DB04832,P31645,SC6A4_HUMAN
DB04835,P51681,CCR5_HUMAN
DB04836,P23975,SC6A2_HUMAN
DB04836,P31645,SC6A4_HUMAN
DB04837,P35367,HRH1_HUMAN
DB04839,P10275,ANDR_HUMAN
DB04840,P35348,ADA1A_HUMAN
DB04840,P18825,ADA2C_HUMAN
DB04840,P25100,ADA1D_HUMAN
DB04840,P08913,ADA2A_HUMAN
DB04840,P18089,ADA2B_HUMAN
DB04840,P35368,ADA1B_HUMAN
DB04840,P23975,SC6A2_HUMAN
DB04841,P35367,HRH1_HUMAN
DB04841,O43497,CAC1G_HUMAN
DB04841,O95180,CAC1H_HUMAN
DB04841,Q9P0X4,CAC1I_HUMAN
DB04841,P62158,CALM_HUMAN
DB04842,P14416,DRD2_HUMAN
DB04843,Q8TDS4,G109A_HUMAN
DB04843,P49019,G109B_HUMAN
DB04844,Q05940,VMAT2_HUMAN
DB04861,P08588,ADRB1_HUMAN
DB04878,O43451,MGA_HUMAN
DB04880,Q14432,PDE3A_HUMAN
DB04890,P35367,HRH1_HUMAN
DB04894,P25103,NK1R_HUMAN
DB04896,P31645,SC6A4_HUMAN
DB04896,P23975,SC6A2_HUMAN
DB04898,P00734,THRB_HUMAN
DB04942,P10276,RARA_HUMAN
DB04942,P10826,RARB_HUMAN
DB04948,P08913,ADA2A_HUMAN
DB04948,P18089,ADA2B_HUMAN
DB04948,P18825,ADA2C_HUMAN
DB04967,P11388,TOP2A_HUMAN
DB04967,P27695,APEX1_HUMAN
DB04967,P11387,TOP1_HUMAN
DB06144,P28223,5HT2A_HUMAN
DB06144,P28335,5HT2C_HUMAN
DB06144,P14416,DRD2_HUMAN
DB06144,P35348,ADA1A_HUMAN
DB06144,P35368,ADA1B_HUMAN
DB06144,P25100,ADA1D_HUMAN
DB06144,Q12809,KCNH2_HUMAN
DB06144,P50406,5HT6R_HUMAN
DB06148,P35367,HRH1_HUMAN
DB06148,P08913,ADA2A_HUMAN
DB06148,P28223,5HT2A_HUMAN
DB06148,P28335,5HT2C_HUMAN
DB06155,P21554,CNR1_HUMAN
DB06196,P30411,BKRB2_HUMAN
DB06262,P00439,PH4H_HUMAN
DB06262,P23975,SC6A2_HUMAN
DB06262,P35348,ADA1A_HUMAN
DB06262,P35368,ADA1B_HUMAN
DB06262,P25100,ADA1D_HUMAN
DB06262,P08913,ADA2A_HUMAN
DB06262,P18089,ADA2B_HUMAN
DB06262,P18825,ADA2C_HUMAN
DB06262,P08588,ADRB1_HUMAN
DB06262,P07550,ADRB2_HUMAN
DB06262,P13945,ADRB3_HUMAN
DB06267,O76074,PDE5A_HUMAN
DB06274,P35372,OPRM_HUMAN
DB06285,Q03431,PTHR1_HUMAN
DB06287,P42345,FRAP_HUMAN
DB06288,P14416,DRD2_HUMAN
DB06288,P35462,DRD3_HUMAN
DB06692,P07477,TRY1_HUMAN
DB06692,P17538,CTRB1_HUMAN
DB06692,P00747,PLMN_HUMAN
DB06692,P06870,KLK1_HUMAN
